start_time,BTCUSDT_close,BTCUSDT_low,BTCUSDT_high,BTCUSDT_open
2024-09-11T11:48:00.000,56756.750000,56756.750000,56801.100000,56771.100000
2024-09-11T11:49:00.000,56762.200000,56756.000000,56780.000000,56756.750000
2024-09-11T11:50:00.000,56771.600000,56756.000000,56784.000000,56762.210000
2024-09-11T11:51:00.000,56814.160000,56761.100000,56814.160000,56771.610000
2024-09-11T11:52:00.000,56824.010000,56814.150000,56844.000000,56814.160000
2024-09-11T11:53:00.000,56808.010000,56808.010000,56844.000000,56824.020000
2024-09-11T11:54:00.000,56812.010000,56808.010000,56827.990000,56808.010000
2024-09-11T11:55:00.000,56781.100000,56781.100000,56822.980000,56812.010000
2024-09-11T11:56:00.000,56751.170000,56751.160000,56781.110000,56781.110000
2024-09-11T11:57:00.000,56775.190000,56751.160000,56780.000000,56751.160000
2024-09-11T11:58:00.000,56768.020000,56754.000000,56800.000000,56775.180000
2024-09-11T11:59:00.000,56797.990000,56768.020000,56802.000000,56768.020000
2024-09-11T12:00:00.000,56770.160000,56762.220000,56798.000000,56798.000000
2024-09-11T12:01:00.000,56772.680000,56754.000000,56787.760000,56770.170000
2024-09-11T12:02:00.000,56750.000000,56750.000000,56778.000000,56772.670000
2024-09-11T12:03:00.000,56749.930000,56724.630000,56752.000000,56750.000000
2024-09-11T12:04:00.000,56700.000000,56652.320000,56749.930000,56749.920000
2024-09-11T12:05:00.000,56722.540000,56700.000000,56742.620000,56700.010000
2024-09-11T12:06:00.000,56714.950000,56714.950000,56748.000000,56722.550000
2024-09-11T12:07:00.000,56723.990000,56702.000000,56724.000000,56714.950000
2024-09-11T12:08:00.000,56751.100000,56714.000000,56751.100000,56723.990000
2024-09-11T12:09:00.000,56769.990000,56731.700000,56770.000000,56751.100000
2024-09-11T12:10:00.000,56783.990000,56748.000000,56784.000000,56770.000000
2024-09-11T12:11:00.000,56741.720000,56731.100000,56784.000000,56783.990000
2024-09-11T12:12:00.000,56795.590000,56741.720000,56795.600000,56741.730000
2024-09-11T12:13:00.000,56816.000000,56792.000000,56822.000000,56795.600000
2024-09-11T12:14:00.000,56812.000000,56812.000000,56821.990000,56815.990000
2024-09-11T12:15:00.000,56817.990000,56797.990000,56820.000000,56812.000000
2024-09-11T12:16:00.000,56806.010000,56806.000000,56820.000000,56817.990000
2024-09-11T12:17:00.000,56847.990000,56806.000000,56848.000000,56806.000000
2024-09-11T12:18:00.000,56859.990000,56841.100000,56860.000000,56848.000000
2024-09-11T12:19:00.000,56896.010000,56859.990000,56900.000000,56859.990000
2024-09-11T12:20:00.000,56844.250000,56844.240000,56915.660000,56896.010000
2024-09-11T12:21:00.000,56872.020000,56844.240000,56882.000000,56844.250000
2024-09-11T12:22:00.000,56868.160000,56859.500000,56898.000000,56872.030000
2024-09-11T12:23:00.000,56823.180000,56823.170000,56868.170000,56868.160000
2024-09-11T12:24:00.000,56721.390000,56698.000000,56823.170000,56823.170000
2024-09-11T12:25:00.000,56742.000000,56712.000000,56762.000000,56721.380000
2024-09-11T12:26:00.000,56694.000000,56687.580000,56742.000000,56741.990000
2024-09-11T12:27:00.000,56762.860000,56687.500000,56764.000000,56694.000000
2024-09-11T12:28:00.000,56771.100000,56742.000000,56776.210000,56762.860000
2024-09-11T12:29:00.000,56831.720000,56771.090000,56831.720000,56771.100000
2024-09-11T12:30:00.000,56550.810000,56410.510000,56855.270000,56831.720000
2024-09-11T12:31:00.000,56615.940000,56465.040000,56702.120000,56550.820000
2024-09-11T12:32:00.000,56749.010000,56554.010000,56789.990000,56614.000000
2024-09-11T12:33:00.000,56620.010000,56576.000000,56758.000000,56749.010000
2024-09-11T12:34:00.000,56600.000000,56582.000000,56688.000000,56620.010000
2024-09-11T12:35:00.000,56586.000000,56499.630000,56620.000000,56600.000000
2024-09-11T12:36:00.000,56505.170000,56482.480000,56610.880000,56586.000000
2024-09-11T12:37:00.000,56519.990000,56492.000000,56555.730000,56505.180000
2024-09-11T12:38:00.000,56666.000000,56512.000000,56666.000000,56519.990000
2024-09-11T12:39:00.000,56608.000000,56604.000000,56700.000000,56665.990000
2024-09-11T12:40:00.000,56532.000000,56531.190000,56644.000000,56608.000000
2024-09-11T12:41:00.000,56527.990000,56516.000000,56574.000000,56532.000000
2024-09-11T12:42:00.000,56534.010000,56515.000000,56556.530000,56527.990000
2024-09-11T12:43:00.000,56531.990000,56515.010000,56554.000000,56534.010000
2024-09-11T12:44:00.000,56498.000000,56486.510000,56531.980000,56531.980000
2024-09-11T12:45:00.000,56452.010000,56412.170000,56519.990000,56498.000000
2024-09-11T12:46:00.000,56405.990000,56279.420000,56452.010000,56452.010000
2024-09-11T12:47:00.000,56568.010000,56392.000000,56570.000000,56405.990000
2024-09-11T12:48:00.000,56494.010000,56462.000000,56594.000000,56568.010000
2024-09-11T12:49:00.000,56564.000000,56482.010000,56568.000000,56494.010000
2024-09-11T12:50:00.000,56525.180000,56514.010000,56586.000000,56564.000000
2024-09-11T12:51:00.000,56518.000000,56476.080000,56536.000000,56525.190000
2024-09-11T12:52:00.000,56554.000000,56500.000000,56554.000000,56518.000000
2024-09-11T12:53:00.000,56643.990000,56550.000000,56644.000000,56554.000000
2024-09-11T12:54:00.000,56639.670000,56618.000000,56660.130000,56643.990000
2024-09-11T12:55:00.000,56720.340000,56639.670000,56720.350000,56639.670000
2024-09-11T12:56:00.000,56800.170000,56710.000000,56811.950000,56720.340000
2024-09-11T12:57:00.000,56796.000000,56758.470000,56810.000000,56800.170000
2024-09-11T12:58:00.000,56724.010000,56724.000000,56810.000000,56796.010000
2024-09-11T12:59:00.000,56748.010000,56724.000000,56753.600000,56724.000000
2024-09-11T13:00:00.000,56815.990000,56729.160000,56818.000000,56748.000000
2024-09-11T13:01:00.000,56751.810000,56750.870000,56836.000000,56815.990000
2024-09-11T13:02:00.000,56892.010000,56751.800000,56898.570000,56751.800000
2024-09-11T13:03:00.000,56979.900000,56852.000000,56979.910000,56892.000000
2024-09-11T13:04:00.000,57012.010000,56950.000000,57014.990000,56979.900000
2024-09-11T13:05:00.000,57113.990000,56994.000000,57129.790000,57012.000000
2024-09-11T13:06:00.000,57028.290000,57006.940000,57166.660000,57113.990000
2024-09-11T13:07:00.000,56954.840000,56933.330000,57028.300000,57028.290000
2024-09-11T13:08:00.000,56894.260000,56861.100000,56965.260000,56954.840000
2024-09-11T13:09:00.000,56876.000000,56864.000000,56927.750000,56894.260000
2024-09-11T13:10:00.000,56924.000000,56876.040000,56924.000000,56876.040000
2024-09-11T13:11:00.000,56948.000000,56862.640000,56953.950000,56924.000000
2024-09-11T13:12:00.000,56962.000000,56908.000000,56982.000000,56948.010000
2024-09-11T13:13:00.000,56916.010000,56916.010000,56980.000000,56962.000000
2024-09-11T13:14:00.000,56965.430000,56916.000000,56978.040000,56916.000000
2024-09-11T13:15:00.000,56940.000000,56924.000000,56973.990000,56965.430000
2024-09-11T13:16:00.000,57058.000000,56940.000000,57063.990000,56940.010000
2024-09-11T13:17:00.000,57096.540000,57054.000000,57110.000000,57058.000000
2024-09-11T13:18:00.000,57063.150000,57042.000000,57096.550000,57096.550000
2024-09-11T13:19:00.000,57111.110000,57063.160000,57111.120000,57063.160000
2024-09-11T13:20:00.000,57070.000000,57070.000000,57118.430000,57111.110000
2024-09-11T13:21:00.000,57001.990000,56978.180000,57073.890000,57070.010000
2024-09-11T13:22:00.000,57016.000000,56954.000000,57019.730000,57002.000000
2024-09-11T13:23:00.000,57007.990000,56976.000000,57016.010000,57016.010000
2024-09-11T13:24:00.000,57038.010000,57007.990000,57084.000000,57008.000000
2024-09-11T13:25:00.000,57006.940000,56992.760000,57040.000000,57038.000000
2024-09-11T13:26:00.000,56920.480000,56911.520000,57006.950000,57006.950000
2024-09-11T13:27:00.000,56944.280000,56910.010000,56953.950000,56920.490000
2024-09-11T13:28:00.000,56931.100000,56921.100000,56944.280000,56944.280000
2024-09-11T13:29:00.000,56840.010000,56831.740000,56931.100000,56931.100000
2024-09-11T13:30:00.000,56712.000000,56594.000000,56841.990000,56840.020000
2024-09-11T13:31:00.000,56707.990000,56626.010000,56734.000000,56712.000000
2024-09-11T13:32:00.000,56723.680000,56666.020000,56723.690000,56708.000000
2024-09-11T13:33:00.000,56688.010000,56672.000000,56801.380000,56723.680000
2024-09-11T13:34:00.000,56420.010000,56409.600000,56688.020000,56688.020000
2024-09-11T13:35:00.000,56432.190000,56420.000000,56517.990000,56420.000000
2024-09-11T13:36:00.000,56508.000000,56384.010000,56511.990000,56432.200000
2024-09-11T13:37:00.000,56440.000000,56440.000000,56515.990000,56508.010000
2024-09-11T13:38:00.000,56488.000000,56412.010000,56518.300000,56440.010000
2024-09-11T13:39:00.000,56361.980000,56356.680000,56488.010000,56488.000000
2024-09-11T13:40:00.000,56387.190000,56290.170000,56420.000000,56361.990000
2024-09-11T13:41:00.000,56480.010000,56354.010000,56488.410000,56387.190000
2024-09-11T13:42:00.000,56432.010000,56414.000000,56516.000000,56480.010000
2024-09-11T13:43:00.000,56302.000000,56300.000000,56440.000000,56432.020000
2024-09-11T13:44:00.000,56413.620000,56300.010000,56418.000000,56302.000000
2024-09-11T13:45:00.000,56366.220000,56334.000000,56444.000000,56413.630000
2024-09-11T13:46:00.000,56253.020000,56132.790000,56409.990000,56366.230000
2024-09-11T13:47:00.000,56328.000000,56241.100000,56346.000000,56253.020000
2024-09-11T13:48:00.000,56285.990000,56250.000000,56366.000000,56328.000000
2024-09-11T13:49:00.000,56248.810000,56234.740000,56304.870000,56286.000000
2024-09-11T13:50:00.000,56033.990000,55932.760000,56257.980000,56248.810000
2024-09-11T13:51:00.000,56002.210000,55961.100000,56059.700000,56034.000000
2024-09-11T13:52:00.000,56012.000000,55986.370000,56061.780000,56002.220000
2024-09-11T13:53:00.000,55943.550000,55888.000000,56051.100000,56012.000000
2024-09-11T13:54:00.000,55876.010000,55874.000000,55977.650000,55943.550000
2024-09-11T13:55:00.000,55976.420000,55876.600000,55994.000000,55876.600000
2024-09-11T13:56:00.000,55918.000000,55896.000000,55989.990000,55976.410000
2024-09-11T13:57:00.000,55837.990000,55812.500000,55917.990000,55917.990000
2024-09-11T13:58:00.000,55814.140000,55804.000000,55893.510000,55838.000000
2024-09-11T13:59:00.000,55740.000000,55710.700000,55872.000000,55814.150000
2024-09-11T14:00:00.000,55802.000000,55644.000000,55814.000000,55740.010000
2024-09-11T14:01:00.000,55838.000000,55753.340000,55920.000000,55802.000000
2024-09-11T14:02:00.000,55847.800000,55822.010000,55878.000000,55838.010000
2024-09-11T14:03:00.000,55875.990000,55784.000000,55899.100000,55847.810000
2024-09-11T14:04:00.000,55933.860000,55854.000000,55946.000000,55876.000000
2024-09-11T14:05:00.000,55922.010000,55838.000000,55950.000000,55933.860000
2024-09-11T14:06:00.000,55833.770000,55830.120000,55949.990000,55922.010000
2024-09-11T14:07:00.000,55848.000000,55812.000000,55866.000000,55833.760000
2024-09-11T14:08:00.000,55942.000000,55828.000000,55990.000000,55848.000000
2024-09-11T14:09:00.000,55936.210000,55936.010000,56000.000000,55942.010000
2024-09-11T14:10:00.000,55848.010000,55844.000000,55954.810000,55936.220000
2024-09-11T14:11:00.000,55925.990000,55846.000000,55925.990000,55848.010000
2024-09-11T14:12:00.000,55905.090000,55891.250000,55994.000000,55926.000000
2024-09-11T14:13:00.000,55990.000000,55905.090000,55992.000000,55905.090000
2024-09-11T14:14:00.000,55802.010000,55802.010000,55990.010000,55990.010000
2024-09-11T14:15:00.000,55741.990000,55721.100000,55850.000000,55802.020000
2024-09-11T14:16:00.000,55689.990000,55684.000000,55763.440000,55741.990000
2024-09-11T14:17:00.000,55719.970000,55633.090000,55734.000000,55690.000000
2024-09-11T14:18:00.000,55752.010000,55701.100000,55797.380000,55719.980000
2024-09-11T14:19:00.000,55759.990000,55718.000000,55784.000000,55752.000000
2024-09-11T14:20:00.000,55760.000000,55704.000000,55766.970000,55759.990000
2024-09-11T14:21:00.000,55694.420000,55688.000000,55763.990000,55759.990000
2024-09-11T14:22:00.000,55788.000000,55666.000000,55788.000000,55694.410000
2024-09-11T14:23:00.000,55877.000000,55772.000000,55889.340000,55787.990000
2024-09-11T14:24:00.000,55881.550000,55803.980000,55884.000000,55876.990000
2024-09-11T14:25:00.000,55842.000000,55841.100000,55912.000000,55881.550000
2024-09-11T14:26:00.000,55909.990000,55820.000000,55917.990000,55842.000000
2024-09-11T14:27:00.000,56008.010000,55906.150000,56024.000000,55909.990000
2024-09-11T14:28:00.000,55984.000000,55964.000000,56019.990000,56008.000000
2024-09-11T14:29:00.000,55904.820000,55900.000000,55986.000000,55984.000000
2024-09-11T14:30:00.000,55819.030000,55803.980000,55910.000000,55904.810000
2024-09-11T14:31:00.000,55788.120000,55780.010000,55843.990000,55819.040000
2024-09-11T14:32:00.000,55789.800000,55752.000000,55792.000000,55788.840000
2024-09-11T14:33:00.000,55778.010000,55758.010000,55862.570000,55789.790000
2024-09-11T14:34:00.000,55743.980000,55706.000000,55778.010000,55778.010000
2024-09-11T14:35:00.000,55831.090000,55737.230000,55846.000000,55743.990000
2024-09-11T14:36:00.000,55806.010000,55800.000000,55897.840000,55831.100000
2024-09-11T14:37:00.000,55848.980000,55802.000000,55890.930000,55806.000000
2024-09-11T14:38:00.000,55760.900000,55748.000000,55848.970000,55848.970000
2024-09-11T14:39:00.000,55769.830000,55738.000000,55780.000000,55760.900000
2024-09-11T14:40:00.000,55763.990000,55707.050000,55769.840000,55769.830000
2024-09-11T14:41:00.000,55725.220000,55714.000000,55786.000000,55763.990000
2024-09-11T14:42:00.000,55710.000000,55698.940000,55741.990000,55725.210000
2024-09-11T14:43:00.000,55715.980000,55660.360000,55763.990000,55710.000000
2024-09-11T14:44:00.000,55668.890000,55619.950000,55751.970000,55715.990000
2024-09-11T14:45:00.000,55651.220000,55632.000000,55759.990000,55668.900000
2024-09-11T14:46:00.000,55610.000000,55590.000000,55651.990000,55651.220000
2024-09-11T14:47:00.000,55626.000000,55545.190000,55656.000000,55609.990000
2024-09-11T14:48:00.000,55598.000000,55588.000000,55646.000000,55626.010000
2024-09-11T14:49:00.000,55581.990000,55578.000000,55640.040000,55598.010000
2024-09-11T14:50:00.000,55632.010000,55561.100000,55651.100000,55581.990000
2024-09-11T14:51:00.000,55597.940000,55586.010000,55649.990000,55632.000000
2024-09-11T14:52:00.000,55594.000000,55560.490000,55619.980000,55597.940000
2024-09-11T14:53:00.000,55652.010000,55589.610000,55654.020000,55593.990000
2024-09-11T14:54:00.000,55704.290000,55648.000000,55727.460000,55652.010000
2024-09-11T14:55:00.000,55644.010000,55644.000000,55746.000000,55704.290000
2024-09-11T14:56:00.000,55760.000000,55644.010000,55782.000000,55644.010000
2024-09-11T14:57:00.000,55804.010000,55734.010000,55821.100000,55760.010000
2024-09-11T14:58:00.000,55864.000000,55774.000000,55864.000000,55804.010000
2024-09-11T14:59:00.000,55974.000000,55841.100000,55979.870000,55863.990000
2024-09-11T15:00:00.000,55957.990000,55901.100000,55979.340000,55974.000000
2024-09-11T15:01:00.000,55873.990000,55856.010000,55982.000000,55956.590000
2024-09-11T15:02:00.000,55864.010000,55852.000000,55904.000000,55874.000000
2024-09-11T15:03:00.000,55912.010000,55852.010000,55940.000000,55864.000000
2024-09-11T15:04:00.000,55950.010000,55906.420000,55956.000000,55912.000000
2024-09-11T15:05:00.000,56156.000000,55946.000000,56156.000000,55950.000000
2024-09-11T15:06:00.000,56164.000000,56130.000000,56189.780000,56156.000000
2024-09-11T15:07:00.000,56042.010000,56042.000000,56173.990000,56164.000000
2024-09-11T15:08:00.000,56096.000000,56042.000000,56096.000000,56042.010000
2024-09-11T15:09:00.000,56028.000000,56012.000000,56107.990000,56096.000000
2024-09-11T15:10:00.000,56010.000000,55962.570000,56027.990000,56027.990000
2024-09-11T15:11:00.000,56094.000000,55988.000000,56094.000000,56010.000000
2024-09-11T15:12:00.000,56129.510000,56088.780000,56131.100000,56094.000000
2024-09-11T15:13:00.000,56169.990000,56117.020000,56180.000000,56129.500000
2024-09-11T15:14:00.000,56132.010000,56132.010000,56169.990000,56169.990000
2024-09-11T15:15:00.000,56158.000000,56132.000000,56182.930000,56132.000000
2024-09-11T15:16:00.000,56185.400000,56136.000000,56185.400000,56158.000000
2024-09-11T15:17:00.000,56236.800000,56185.030000,56263.530000,56185.930000
2024-09-11T15:18:00.000,56271.100000,56188.000000,56271.100000,56236.800000
2024-09-11T15:19:00.000,56284.000000,56231.100000,56287.880000,56271.100000
2024-09-11T15:20:00.000,56241.090000,56228.000000,56284.000000,56283.990000
2024-09-11T15:21:00.000,56194.000000,56184.910000,56249.540000,56241.090000
2024-09-11T15:22:00.000,56216.010000,56168.010000,56228.000000,56194.010000
2024-09-11T15:23:00.000,56199.990000,56197.380000,56262.770000,56216.000000
2024-09-11T15:24:00.000,56245.110000,56196.000000,56248.000000,56199.990000
2024-09-11T15:25:00.000,56301.470000,56238.400000,56308.960000,56244.120000
2024-09-11T15:26:00.000,56335.360000,56296.060000,56353.330000,56301.470000
2024-09-11T15:27:00.000,56256.000000,56256.000000,56335.360000,56335.360000
2024-09-11T15:28:00.000,56344.230000,56256.010000,56347.230000,56256.010000
2024-09-11T15:29:00.000,56318.010000,56318.010000,56344.240000,56344.240000
2024-09-11T15:30:00.000,56307.980000,56281.100000,56350.000000,56318.000000
2024-09-11T15:31:00.000,56402.010000,56307.990000,56412.000000,56307.990000
2024-09-11T15:32:00.000,56390.000000,56366.000000,56426.830000,56402.000000
2024-09-11T15:33:00.000,56395.070000,56384.000000,56420.000000,56390.000000
2024-09-11T15:34:00.000,56409.990000,56378.000000,56410.000000,56395.070000
2024-09-11T15:35:00.000,56362.000000,56360.000000,56416.160000,56410.000000
2024-09-11T15:36:00.000,56433.910000,56346.000000,56449.630000,56362.010000
2024-09-11T15:37:00.000,56445.530000,56420.000000,56466.650000,56433.010000
2024-09-11T15:38:00.000,56507.240000,56445.530000,56507.250000,56445.540000
2024-09-11T15:39:00.000,56624.990000,56507.230000,56625.000000,56507.240000
2024-09-11T15:40:00.000,56580.010000,56569.510000,56625.000000,56624.990000
2024-09-11T15:41:00.000,56630.000000,56580.010000,56640.000000,56580.010000
2024-09-11T15:42:00.000,56778.650000,56612.800000,56790.010000,56630.000000
2024-09-11T15:43:00.000,56926.440000,56760.000000,56926.440000,56778.640000
2024-09-11T15:44:00.000,56898.610000,56859.530000,56943.000000,56926.450000
2024-09-11T15:45:00.000,56945.000000,56865.920000,56945.120000,56898.620000
2024-09-11T15:46:00.000,56927.800000,56917.010000,57003.990000,56945.000000
2024-09-11T15:47:00.000,56897.370000,56897.360000,56990.630000,56927.800000
2024-09-11T15:48:00.000,56903.980000,56888.000000,56971.990000,56897.360000
2024-09-11T15:49:00.000,56872.020000,56872.010000,56937.500000,56903.980000
2024-09-11T15:50:00.000,56799.900000,56773.180000,56895.330000,56872.010000
2024-09-11T15:51:00.000,56781.990000,56770.630000,56819.070000,56799.900000
2024-09-11T15:52:00.000,56780.510000,56762.190000,56817.770000,56781.990000
2024-09-11T15:53:00.000,56742.330000,56738.000000,56796.990000,56780.510000
2024-09-11T15:54:00.000,56712.510000,56712.510000,56753.250000,56742.330000
2024-09-11T15:55:00.000,56736.160000,56682.800000,56760.870000,56712.270000
2024-09-11T15:56:00.000,56648.000000,56604.000000,56743.200000,56736.170000
2024-09-11T15:57:00.000,56653.990000,56592.410000,56653.990000,56648.000000
2024-09-11T15:58:00.000,56714.810000,56632.220000,56726.000000,56653.990000
2024-09-11T15:59:00.000,56701.230000,56672.000000,56717.870000,56714.800000
2024-09-11T16:00:00.000,56690.660000,56646.000000,56701.220000,56701.220000
2024-09-11T16:01:00.000,56740.000000,56672.000000,56740.000000,56690.650000
2024-09-11T16:02:00.000,56812.000000,56738.000000,56819.870000,56739.990000
2024-09-11T16:03:00.000,56909.990000,56808.000000,56910.000000,56812.000000
2024-09-11T16:04:00.000,56977.760000,56876.000000,56977.760000,56910.000000
2024-09-11T16:05:00.000,57057.420000,56977.200000,57106.630000,56977.770000
2024-09-11T16:06:00.000,57024.000000,57008.000000,57068.000000,57057.420000
2024-09-11T16:07:00.000,57036.000000,56994.000000,57077.990000,57024.000000
2024-09-11T16:08:00.000,56930.000000,56930.000000,57055.280000,57036.000000
2024-09-11T16:09:00.000,56838.000000,56824.000000,56937.300000,56930.010000
2024-09-11T16:10:00.000,56864.000000,56830.370000,56890.000000,56838.000000
2024-09-11T16:11:00.000,56883.990000,56816.000000,56884.150000,56864.000000
2024-09-11T16:12:00.000,56877.990000,56842.000000,56883.990000,56883.990000
2024-09-11T16:13:00.000,56782.550000,56778.000000,56877.990000,56877.990000
2024-09-11T16:14:00.000,56885.190000,56782.540000,56885.200000,56782.540000
2024-09-11T16:15:00.000,56862.660000,56842.390000,56900.000000,56885.190000
2024-09-11T16:16:00.000,56823.990000,56784.000000,56863.780000,56862.660000
2024-09-11T16:17:00.000,56866.180000,56822.000000,56872.000000,56823.990000
2024-09-11T16:18:00.000,56804.000000,56794.000000,56880.000000,56866.180000
2024-09-11T16:19:00.000,56917.990000,56804.000000,56917.990000,56804.000000
2024-09-11T16:20:00.000,57003.960000,56918.000000,57040.030000,56918.000000
2024-09-11T16:21:00.000,57027.580000,57002.010000,57122.990000,57003.960000
2024-09-11T16:22:00.000,56958.010000,56958.000000,57073.600000,57027.590000
2024-09-11T16:23:00.000,56870.010000,56850.010000,56961.100000,56958.000000
2024-09-11T16:24:00.000,56864.000000,56854.130000,56907.050000,56870.000000
2024-09-11T16:25:00.000,56898.180000,56846.320000,56915.990000,56864.010000
2024-09-11T16:26:00.000,56800.010000,56788.640000,56907.990000,56898.180000
2024-09-11T16:27:00.000,56798.000000,56788.000000,56820.000000,56800.020000
2024-09-11T16:28:00.000,56828.010000,56798.000000,56832.000000,56798.010000
2024-09-11T16:29:00.000,56877.240000,56828.000000,56891.860000,56828.000000
2024-09-11T16:30:00.000,56888.000000,56852.480000,56914.640000,56877.250000
2024-09-11T16:31:00.000,56881.280000,56872.000000,56972.000000,56888.000000
2024-09-11T16:32:00.000,56920.000000,56864.000000,56957.550000,56881.280000
2024-09-11T16:33:00.000,56868.010000,56868.010000,56930.790000,56920.000000
2024-09-11T16:34:00.000,56830.000000,56800.000000,56879.990000,56868.010000
2024-09-11T16:35:00.000,56939.720000,56815.530000,56943.990000,56830.000000
2024-09-11T16:36:00.000,56873.990000,56856.000000,56975.610000,56939.720000
2024-09-11T16:37:00.000,56952.000000,56873.990000,56958.920000,56873.990000
2024-09-11T16:38:00.000,56984.040000,56936.010000,56984.040000,56952.010000
2024-09-11T16:39:00.000,57023.990000,56982.000000,57024.000000,56985.430000
2024-09-11T16:40:00.000,56982.010000,56982.010000,57053.910000,57024.000000
2024-09-11T16:41:00.000,56989.990000,56952.000000,56998.000000,56982.010000
2024-09-11T16:42:00.000,57034.820000,56990.000000,57067.080000,56990.000000
2024-09-11T16:43:00.000,57052.040000,57034.820000,57071.100000,57034.830000
2024-09-11T16:44:00.000,56985.980000,56984.000000,57056.850000,57052.050000
2024-09-11T16:45:00.000,57045.990000,56985.990000,57048.000000,56985.990000
2024-09-11T16:46:00.000,57027.500000,57020.000000,57071.100000,57046.000000
2024-09-11T16:47:00.000,56948.010000,56948.000000,57029.600000,57027.500000
2024-09-11T16:48:00.000,56945.990000,56942.000000,56974.000000,56948.000000
2024-09-11T16:49:00.000,56967.990000,56943.150000,57017.990000,56945.990000
2024-09-11T16:50:00.000,56971.100000,56954.000000,56990.000000,56967.990000
2024-09-11T16:51:00.000,57049.990000,56971.090000,57050.000000,56971.100000
2024-09-11T16:52:00.000,57068.190000,57049.990000,57090.850000,57049.990000
2024-09-11T16:53:00.000,57057.990000,57037.140000,57081.100000,57068.190000
2024-09-11T16:54:00.000,57368.180000,57057.990000,57401.950000,57057.990000
2024-09-11T16:55:00.000,57514.470000,57361.100000,57514.470000,57368.190000
2024-09-11T16:56:00.000,57378.000000,57378.000000,57514.470000,57514.470000
2024-09-11T16:57:00.000,57316.000000,57273.960000,57378.010000,57378.000000
2024-09-11T16:58:00.000,57255.810000,57241.110000,57330.000000,57316.000000
2024-09-11T16:59:00.000,57312.000000,57255.810000,57316.000000,57255.810000
2024-09-11T17:00:00.000,57316.000000,57254.000000,57326.000000,57311.990000
2024-09-11T17:01:00.000,57381.100000,57272.000000,57381.960000,57316.000000
2024-09-11T17:02:00.000,57418.000000,57381.090000,57502.410000,57381.100000
2024-09-11T17:03:00.000,57438.800000,57394.300000,57500.000000,57417.990000
2024-09-11T17:04:00.000,57366.010000,57366.000000,57456.040000,57438.810000
2024-09-11T17:05:00.000,57326.320000,57326.310000,57394.000000,57366.010000
2024-09-11T17:06:00.000,57458.690000,57326.310000,57470.000000,57326.310000
2024-09-11T17:07:00.000,57520.000000,57442.000000,57564.000000,57458.700000
2024-09-11T17:08:00.000,57482.000000,57482.000000,57572.360000,57520.000000
2024-09-11T17:09:00.000,57489.820000,57424.000000,57489.830000,57482.000000
2024-09-11T17:10:00.000,57512.000000,57489.830000,57550.000000,57489.830000
2024-09-11T17:11:00.000,57585.360000,57494.250000,57585.370000,57512.000000
2024-09-11T17:12:00.000,57583.420000,57578.940000,57639.990000,57585.370000
2024-09-11T17:13:00.000,57605.900000,57583.420000,57639.990000,57583.430000
2024-09-11T17:14:00.000,57643.820000,57605.200000,57671.620000,57605.900000
2024-09-11T17:15:00.000,57694.000000,57642.000000,57716.010000,57643.820000
2024-09-11T17:16:00.000,57621.980000,57617.040000,57725.490000,57694.000000
2024-09-11T17:17:00.000,57679.910000,57610.000000,57727.000000,57621.980000
2024-09-11T17:18:00.000,57669.970000,57642.000000,57720.000000,57679.910000
2024-09-11T17:19:00.000,57694.000000,57620.000000,57707.320000,57669.970000
2024-09-11T17:20:00.000,57675.010000,57656.020000,57699.990000,57694.010000
2024-09-11T17:21:00.000,57700.000000,57670.000000,57762.000000,57675.010000
2024-09-11T17:22:00.000,57636.010000,57617.590000,57700.010000,57700.010000
2024-09-11T17:23:00.000,57602.000000,57598.000000,57640.000000,57636.010000
2024-09-11T17:24:00.000,57629.990000,57600.000000,57629.990000,57602.000000
2024-09-11T17:25:00.000,57712.010000,57619.240000,57714.000000,57629.990000
2024-09-11T17:26:00.000,57658.550000,57654.000000,57712.010000,57712.000000
2024-09-11T17:27:00.000,57712.000000,57652.010000,57719.630000,57658.540000
2024-09-11T17:28:00.000,57720.000000,57691.520000,57724.000000,57712.010000
2024-09-11T17:29:00.000,57702.900000,57696.000000,57726.000000,57720.010000
2024-09-11T17:30:00.000,57668.000000,57641.100000,57723.990000,57702.900000
2024-09-11T17:31:00.000,57650.000000,57638.980000,57705.980000,57668.000000
2024-09-11T17:32:00.000,57577.580000,57551.390000,57650.010000,57650.000000
2024-09-11T17:33:00.000,57550.000000,57550.000000,57600.000000,57577.570000
2024-09-11T17:34:00.000,57509.300000,57457.940000,57554.000000,57550.000000
2024-09-11T17:35:00.000,57606.000000,57495.860000,57606.000000,57509.300000
2024-09-11T17:36:00.000,57726.000000,57606.000000,57726.000000,57606.000000
2024-09-11T17:37:00.000,57676.820000,57658.000000,57744.000000,57726.000000
2024-09-11T17:38:00.000,57694.010000,57670.160000,57715.990000,57676.820000
2024-09-11T17:39:00.000,57700.690000,57690.000000,57723.990000,57694.010000
2024-09-11T17:40:00.000,57720.000000,57700.690000,57746.000000,57700.690000
2024-09-11T17:41:00.000,57755.930000,57720.000000,57761.000000,57720.000000
2024-09-11T17:42:00.000,57788.010000,57755.920000,57818.340000,57755.930000
2024-09-11T17:43:00.000,57731.670000,57714.880000,57788.010000,57788.000000
2024-09-11T17:44:00.000,57720.010000,57720.010000,57751.100000,57731.680000
