start_time,BTCUSDT_open,BTCUSDT_low,BTCUSDT_high,BTCUSDT_close
2024-09-10T05:56:00.000,56888.610000,56886.000000,56904.000000,56903.990000
2024-09-10T05:57:00.000,56903.990000,56903.990000,56934.000000,56933.980000
2024-09-10T05:58:00.000,56933.980000,56918.470000,56933.980000,56918.480000
2024-09-10T05:59:00.000,56918.480000,56918.470000,56945.460000,56945.450000
2024-09-10T06:00:00.000,56945.450000,56895.310000,56945.450000,56895.320000
2024-09-10T06:01:00.000,56895.310000,56886.010000,56895.310000,56892.810000
2024-09-10T06:02:00.000,56892.810000,56891.260000,56919.810000,56893.940000
2024-09-10T06:03:00.000,56893.930000,56890.000000,56893.940000,56890.000000
2024-09-10T06:04:00.000,56890.010000,56888.800000,56900.000000,56890.010000
2024-09-10T06:05:00.000,56890.010000,56864.000000,56890.020000,56864.590000
2024-09-10T06:06:00.000,56864.600000,56814.980000,56864.600000,56814.980000
2024-09-10T06:07:00.000,56814.990000,56784.000000,56814.990000,56788.850000
2024-09-10T06:08:00.000,56788.850000,56788.850000,56827.500000,56827.500000
2024-09-10T06:09:00.000,56827.500000,56827.490000,56836.170000,56836.170000
2024-09-10T06:10:00.000,56836.170000,56825.990000,56836.170000,56825.990000
2024-09-10T06:11:00.000,56826.000000,56802.690000,56836.000000,56802.700000
2024-09-10T06:12:00.000,56802.700000,56802.690000,56814.000000,56814.000000
2024-09-10T06:13:00.000,56814.000000,56801.100000,56814.000000,56801.100000
2024-09-10T06:14:00.000,56801.100000,56800.540000,56812.000000,56807.840000
2024-09-10T06:15:00.000,56807.830000,56804.000000,56828.000000,56828.000000
2024-09-10T06:16:00.000,56828.000000,56827.990000,56850.030000,56845.990000
2024-09-10T06:17:00.000,56845.990000,56817.000000,56846.000000,56817.010000
2024-09-10T06:18:00.000,56817.010000,56806.000000,56817.010000,56806.010000
2024-09-10T06:19:00.000,56806.000000,56806.000000,56817.010000,56817.000000
2024-09-10T06:20:00.000,56817.000000,56782.000000,56817.010000,56782.000000
2024-09-10T06:21:00.000,56782.000000,56774.000000,56784.000000,56774.010000
2024-09-10T06:22:00.000,56774.010000,56771.100000,56802.000000,56802.000000
2024-09-10T06:23:00.000,56802.000000,56792.010000,56802.000000,56797.180000
2024-09-10T06:24:00.000,56797.190000,56797.180000,56806.020000,56803.400000
2024-09-10T06:25:00.000,56803.410000,56803.400000,56836.000000,56822.560000
2024-09-10T06:26:00.000,56822.550000,56799.110000,56822.560000,56799.110000
2024-09-10T06:27:00.000,56799.120000,56799.110000,56810.000000,56810.000000
2024-09-10T06:28:00.000,56809.990000,56809.990000,56846.000000,56846.000000
2024-09-10T06:29:00.000,56845.990000,56845.990000,56854.000000,56850.000000
2024-09-10T06:30:00.000,56850.010000,56836.000000,56854.000000,56851.850000
2024-09-10T06:31:00.000,56851.860000,56826.000000,56851.860000,56826.000000
2024-09-10T06:32:00.000,56826.010000,56817.850000,56826.010000,56824.000000
2024-09-10T06:33:00.000,56823.990000,56823.990000,56841.100000,56841.090000
2024-09-10T06:34:00.000,56841.100000,56841.090000,56848.500000,56848.490000
2024-09-10T06:35:00.000,56848.490000,56848.490000,56886.950000,56886.950000
2024-09-10T06:36:00.000,56886.950000,56864.000000,56886.950000,56879.990000
2024-09-10T06:37:00.000,56880.000000,56879.990000,56884.000000,56880.060000
2024-09-10T06:38:00.000,56880.070000,56880.060000,56885.880000,56882.930000
2024-09-10T06:39:00.000,56882.940000,56882.940000,56898.390000,56886.960000
2024-09-10T06:40:00.000,56886.950000,56886.950000,56893.940000,56890.310000
2024-09-10T06:41:00.000,56890.310000,56880.000000,56904.000000,56880.000000
2024-09-10T06:42:00.000,56880.000000,56844.240000,56880.000000,56844.240000
2024-09-10T06:43:00.000,56844.250000,56844.250000,56861.100000,56861.100000
2024-09-10T06:44:00.000,56861.100000,56851.100000,56861.100000,56860.000000
2024-09-10T06:45:00.000,56860.000000,56836.850000,56860.000000,56836.860000
2024-09-10T06:46:00.000,56836.860000,56836.850000,56860.000000,56860.000000
2024-09-10T06:47:00.000,56860.000000,56852.000000,56860.000000,56860.000000
2024-09-10T06:48:00.000,56860.000000,56850.000000,56862.000000,56850.010000
2024-09-10T06:49:00.000,56850.010000,56836.850000,56850.010000,56836.850000
2024-09-10T06:50:00.000,56836.860000,56836.000000,56836.860000,56836.010000
2024-09-10T06:51:00.000,56836.010000,56804.000000,56838.010000,56807.000000
2024-09-10T06:52:00.000,56807.000000,56807.000000,56841.100000,56841.090000
2024-09-10T06:53:00.000,56841.100000,56839.950000,56853.130000,56850.910000
2024-09-10T06:54:00.000,56850.910000,56836.000000,56857.990000,56836.010000
2024-09-10T06:55:00.000,56836.010000,56836.000000,56854.000000,56836.710000
2024-09-10T06:56:00.000,56836.700000,56834.370000,56842.020000,56842.010000
2024-09-10T06:57:00.000,56842.020000,56814.010000,56842.020000,56817.040000
2024-09-10T06:58:00.000,56817.030000,56817.030000,56827.380000,56818.000000
2024-09-10T06:59:00.000,56818.000000,56818.000000,56826.000000,56825.990000
2024-09-10T07:00:00.000,56826.000000,56818.870000,56848.000000,56847.990000
2024-09-10T07:01:00.000,56848.000000,56847.420000,56858.000000,56858.000000
2024-09-10T07:02:00.000,56858.000000,56847.430000,56865.220000,56851.980000
2024-09-10T07:03:00.000,56851.990000,56810.000000,56851.990000,56810.000000
2024-09-10T07:04:00.000,56810.010000,56807.490000,56818.000000,56810.010000
2024-09-10T07:05:00.000,56810.010000,56788.000000,56813.450000,56788.000000
2024-09-10T07:06:00.000,56788.000000,56782.960000,56795.930000,56782.960000
2024-09-10T07:07:00.000,56782.960000,56773.430000,56790.910000,56788.160000
2024-09-10T07:08:00.000,56788.170000,56788.160000,56848.000000,56848.000000
2024-09-10T07:09:00.000,56848.000000,56836.000000,56848.000000,56836.010000
2024-09-10T07:10:00.000,56836.000000,56836.000000,56875.380000,56869.990000
2024-09-10T07:11:00.000,56869.990000,56830.000000,56869.990000,56867.230000
2024-09-10T07:12:00.000,56867.230000,56867.220000,56878.490000,56868.000000
2024-09-10T07:13:00.000,56868.000000,56862.000000,56876.000000,56862.000000
2024-09-10T07:14:00.000,56862.000000,56862.000000,56881.100000,56881.090000
2024-09-10T07:15:00.000,56881.090000,56864.000000,56881.100000,56872.010000
2024-09-10T07:16:00.000,56872.010000,56872.010000,56895.320000,56886.970000
2024-09-10T07:17:00.000,56886.980000,56882.930000,56900.000000,56888.620000
2024-09-10T07:18:00.000,56888.610000,56884.500000,56905.130000,56905.120000
2024-09-10T07:19:00.000,56905.130000,56905.130000,56917.800000,56917.070000
2024-09-10T07:20:00.000,56917.070000,56917.060000,56985.000000,56958.010000
2024-09-10T07:21:00.000,56958.000000,56942.000000,57002.000000,57001.990000
2024-09-10T07:22:00.000,57002.000000,56975.440000,57050.000000,57047.680000
2024-09-10T07:23:00.000,57047.680000,57040.000000,57093.520000,57090.010000
2024-09-10T07:24:00.000,57090.000000,57055.990000,57130.220000,57108.490000
2024-09-10T07:25:00.000,57108.490000,57099.280000,57255.990000,57231.110000
2024-09-10T07:26:00.000,57231.110000,57130.210000,57231.110000,57138.010000
2024-09-10T07:27:00.000,57138.010000,57126.110000,57184.590000,57140.000000
2024-09-10T07:28:00.000,57140.000000,57128.790000,57150.000000,57141.100000
2024-09-10T07:29:00.000,57141.100000,57100.000000,57141.100000,57100.000000
2024-09-10T07:30:00.000,57100.000000,57096.010000,57130.000000,57105.720000
2024-09-10T07:31:00.000,57105.710000,57105.710000,57188.000000,57176.010000
2024-09-10T07:32:00.000,57176.000000,57162.000000,57197.990000,57186.000000
2024-09-10T07:33:00.000,57185.990000,57171.100000,57232.000000,57216.000000
2024-09-10T07:34:00.000,57216.000000,57186.530000,57224.000000,57186.530000
2024-09-10T07:35:00.000,57186.520000,57134.000000,57188.010000,57134.010000
2024-09-10T07:36:00.000,57134.000000,57134.000000,57183.690000,57164.010000
2024-09-10T07:37:00.000,57164.000000,57156.010000,57214.490000,57214.490000
2024-09-10T07:38:00.000,57214.480000,57181.100000,57214.700000,57214.050000
2024-09-10T07:39:00.000,57214.050000,57206.000000,57222.000000,57221.990000
2024-09-10T07:40:00.000,57221.990000,57210.000000,57242.000000,57210.010000
2024-09-10T07:41:00.000,57210.000000,57200.550000,57218.000000,57204.000000
2024-09-10T07:42:00.000,57203.990000,57169.300000,57204.000000,57169.310000
2024-09-10T07:43:00.000,57169.300000,57159.960000,57174.010000,57172.960000
2024-09-10T07:44:00.000,57172.960000,57172.960000,57190.000000,57182.020000
2024-09-10T07:45:00.000,57182.010000,57157.120000,57182.020000,57178.000000
2024-09-10T07:46:00.000,57177.990000,57167.490000,57214.000000,57206.000000
2024-09-10T07:47:00.000,57206.000000,57202.000000,57290.000000,57290.000000
2024-09-10T07:48:00.000,57290.000000,57272.040000,57290.000000,57279.980000
2024-09-10T07:49:00.000,57279.980000,57264.560000,57290.000000,57282.750000
2024-09-10T07:50:00.000,57282.760000,57232.000000,57290.000000,57232.000000
2024-09-10T07:51:00.000,57232.000000,57160.000000,57232.010000,57160.000000
2024-09-10T07:52:00.000,57160.000000,57152.590000,57160.010000,57158.000000
2024-09-10T07:53:00.000,57157.990000,57136.000000,57160.010000,57160.010000
2024-09-10T07:54:00.000,57160.000000,57160.000000,57199.200000,57194.290000
2024-09-10T07:55:00.000,57194.290000,57194.280000,57228.000000,57228.000000
2024-09-10T07:56:00.000,57228.000000,57212.000000,57228.000000,57217.100000
2024-09-10T07:57:00.000,57217.100000,57189.020000,57217.110000,57189.030000
2024-09-10T07:58:00.000,57189.020000,57189.020000,57210.000000,57205.830000
2024-09-10T07:59:00.000,57205.830000,57196.000000,57218.570000,57218.570000
2024-09-10T08:00:00.000,57218.560000,57156.410000,57219.520000,57189.020000
2024-09-10T08:01:00.000,57189.030000,57187.270000,57256.000000,57256.000000
2024-09-10T08:02:00.000,57255.990000,57200.430000,57262.000000,57201.060000
2024-09-10T08:03:00.000,57201.060000,57190.000000,57241.100000,57219.520000
2024-09-10T08:04:00.000,57219.510000,57185.630000,57230.000000,57229.990000
2024-09-10T08:05:00.000,57230.000000,57204.000000,57295.270000,57295.260000
2024-09-10T08:06:00.000,57295.270000,57256.000000,57315.140000,57265.370000
2024-09-10T08:07:00.000,57265.370000,57258.020000,57306.000000,57305.990000
2024-09-10T08:08:00.000,57305.990000,57305.990000,57378.000000,57358.010000
2024-09-10T08:09:00.000,57358.010000,57314.000000,57359.970000,57356.370000
2024-09-10T08:10:00.000,57356.370000,57350.620000,57370.000000,57361.100000
2024-09-10T08:11:00.000,57361.090000,57320.000000,57361.100000,57342.650000
2024-09-10T08:12:00.000,57342.660000,57322.000000,57350.000000,57322.000000
2024-09-10T08:13:00.000,57322.010000,57291.350000,57322.010000,57291.350000
2024-09-10T08:14:00.000,57291.350000,57283.580000,57318.610000,57306.000000
2024-09-10T08:15:00.000,57306.010000,57288.000000,57310.000000,57288.000000
2024-09-10T08:16:00.000,57288.000000,57288.000000,57360.000000,57340.240000
2024-09-10T08:17:00.000,57340.240000,57292.000000,57340.240000,57297.810000
2024-09-10T08:18:00.000,57297.800000,57290.680000,57330.000000,57329.990000
2024-09-10T08:19:00.000,57330.000000,57307.250000,57330.000000,57307.250000
2024-09-10T08:20:00.000,57307.240000,57274.220000,57307.250000,57278.530000
2024-09-10T08:21:00.000,57278.530000,57258.260000,57284.000000,57274.010000
2024-09-10T08:22:00.000,57274.000000,57255.000000,57278.000000,57278.000000
2024-09-10T08:23:00.000,57278.000000,57265.700000,57286.000000,57265.700000
2024-09-10T08:24:00.000,57265.700000,57250.000000,57270.000000,57250.000000
2024-09-10T08:25:00.000,57250.000000,57210.600000,57250.010000,57217.990000
2024-09-10T08:26:00.000,57217.990000,57212.670000,57232.000000,57231.990000
2024-09-10T08:27:00.000,57231.990000,57231.990000,57246.000000,57244.120000
2024-09-10T08:28:00.000,57244.110000,57244.110000,57280.000000,57270.000000
2024-09-10T08:29:00.000,57270.010000,57268.000000,57278.990000,57278.980000
2024-09-10T08:30:00.000,57278.990000,57266.000000,57278.990000,57266.010000
2024-09-10T08:31:00.000,57266.020000,57266.010000,57300.000000,57299.990000
2024-09-10T08:32:00.000,57300.000000,57266.000000,57300.000000,57266.000000
2024-09-10T08:33:00.000,57266.010000,57266.000000,57290.000000,57289.990000
2024-09-10T08:34:00.000,57290.000000,57270.000000,57300.000000,57270.000000
2024-09-10T08:35:00.000,57270.000000,57221.110000,57270.000000,57221.110000
2024-09-10T08:36:00.000,57221.100000,57178.000000,57221.100000,57178.010000
2024-09-10T08:37:00.000,57178.000000,57170.000000,57178.010000,57172.010000
2024-09-10T08:38:00.000,57172.010000,57172.000000,57217.110000,57214.250000
2024-09-10T08:39:00.000,57214.260000,57172.000000,57214.260000,57172.000000
2024-09-10T08:40:00.000,57172.010000,57170.000000,57191.100000,57191.090000
2024-09-10T08:41:00.000,57191.100000,57152.000000,57191.100000,57152.000000
2024-09-10T08:42:00.000,57152.000000,57109.530000,57156.240000,57127.000000
2024-09-10T08:43:00.000,57127.000000,57109.530000,57145.840000,57143.990000
2024-09-10T08:44:00.000,57144.000000,57134.000000,57144.000000,57134.000000
2024-09-10T08:45:00.000,57134.000000,57098.840000,57135.690000,57098.850000
2024-09-10T08:46:00.000,57098.840000,57094.000000,57139.500000,57137.100000
2024-09-10T08:47:00.000,57137.100000,57137.100000,57168.790000,57168.780000
2024-09-10T08:48:00.000,57168.780000,57152.000000,57168.780000,57164.000000
2024-09-10T08:49:00.000,57163.990000,57163.990000,57175.310000,57175.310000
2024-09-10T08:50:00.000,57176.000000,57172.000000,57195.400000,57172.010000
2024-09-10T08:51:00.000,57172.010000,57143.420000,57179.450000,57157.440000
2024-09-10T08:52:00.000,57157.440000,57125.460000,57162.940000,57141.100000
2024-09-10T08:53:00.000,57141.100000,57107.800000,57141.100000,57107.810000
2024-09-10T08:54:00.000,57107.810000,57047.030000,57112.000000,57064.990000
2024-09-10T08:55:00.000,57065.000000,57052.600000,57069.340000,57055.150000
2024-09-10T08:56:00.000,57055.150000,57055.140000,57092.000000,57092.000000
2024-09-10T08:57:00.000,57091.990000,57052.380000,57092.000000,57055.580000
2024-09-10T08:58:00.000,57055.570000,56990.000000,57055.580000,57022.000000
2024-09-10T08:59:00.000,57022.000000,57016.760000,57046.990000,57046.990000
2024-09-10T09:00:00.000,57046.990000,57013.070000,57051.100000,57020.980000
2024-09-10T09:01:00.000,57020.990000,56951.100000,57020.990000,56980.000000
2024-09-10T09:02:00.000,56979.990000,56933.870000,56999.390000,56933.880000
2024-09-10T09:03:00.000,56933.880000,56878.650000,56958.000000,56911.360000
2024-09-10T09:04:00.000,56921.000000,56896.000000,56939.530000,56939.530000
2024-09-10T09:05:00.000,56939.520000,56926.000000,56984.000000,56971.100000
2024-09-10T09:06:00.000,56971.100000,56971.090000,57005.750000,57002.280000
2024-09-10T09:07:00.000,57002.280000,56997.450000,57043.580000,57030.010000
2024-09-10T09:08:00.000,57030.010000,57008.010000,57030.010000,57008.010000
2024-09-10T09:09:00.000,57008.010000,56962.000000,57019.830000,56962.010000
2024-09-10T09:10:00.000,56962.010000,56931.100000,56980.170000,56980.160000
2024-09-10T09:11:00.000,56980.160000,56966.000000,56996.000000,56995.970000
2024-09-10T09:12:00.000,56995.970000,56990.010000,57030.000000,57014.020000
2024-09-10T09:13:00.000,57014.010000,57014.010000,57029.560000,57021.180000
2024-09-10T09:14:00.000,57021.180000,57002.000000,57028.930000,57002.010000
2024-09-10T09:15:00.000,57002.010000,56984.000000,57002.010000,56988.010000
2024-09-10T09:16:00.000,56988.010000,56982.000000,57011.100000,57005.000000
2024-09-10T09:17:00.000,57005.000000,57005.000000,57021.100000,57021.100000
2024-09-10T09:18:00.000,57021.100000,57018.000000,57029.560000,57018.010000
2024-09-10T09:19:00.000,57018.010000,57018.000000,57029.560000,57029.560000
2024-09-10T09:20:00.000,57029.550000,57014.000000,57029.560000,57014.000000
2024-09-10T09:21:00.000,57014.000000,57010.020000,57018.900000,57018.890000
2024-09-10T09:22:00.000,57018.890000,57018.890000,57056.000000,57056.000000
2024-09-10T09:23:00.000,57056.000000,57050.010000,57060.000000,57050.020000
2024-09-10T09:24:00.000,57050.010000,57044.000000,57051.690000,57049.980000
2024-09-10T09:25:00.000,57049.970000,57026.000000,57049.980000,57034.000000
2024-09-10T09:26:00.000,57033.990000,57033.990000,57044.020000,57044.010000
2024-09-10T09:27:00.000,57044.020000,57042.010000,57048.000000,57047.990000
2024-09-10T09:28:00.000,57048.000000,57047.990000,57067.080000,57060.020000
2024-09-10T09:29:00.000,57060.010000,57051.110000,57067.070000,57051.120000
2024-09-10T09:30:00.000,57051.110000,57051.110000,57062.000000,57056.010000
2024-09-10T09:31:00.000,57056.010000,57056.000000,57078.540000,57078.530000
2024-09-10T09:32:00.000,57078.540000,57078.220000,57084.000000,57078.220000
2024-09-10T09:33:00.000,57078.230000,57007.560000,57078.230000,57020.000000
2024-09-10T09:34:00.000,57019.990000,56988.370000,57030.000000,56996.000000
2024-09-10T09:35:00.000,56995.990000,56980.000000,57044.000000,57044.000000
2024-09-10T09:36:00.000,57044.000000,57022.000000,57044.000000,57024.010000
2024-09-10T09:37:00.000,57024.010000,57024.010000,57132.000000,57132.000000
2024-09-10T09:38:00.000,57131.990000,57126.260000,57154.000000,57141.420000
2024-09-10T09:39:00.000,57141.420000,57141.420000,57169.850000,57150.030000
2024-09-10T09:40:00.000,57150.030000,57150.030000,57164.000000,57150.030000
2024-09-10T09:41:00.000,57150.030000,57128.040000,57150.040000,57133.950000
2024-09-10T09:42:00.000,57133.950000,57133.950000,57186.910000,57186.910000
2024-09-10T09:43:00.000,57186.900000,57186.900000,57273.520000,57254.600000
2024-09-10T09:44:00.000,57254.600000,57220.000000,57261.990000,57220.000000
2024-09-10T09:45:00.000,57220.000000,57220.000000,57250.000000,57228.000000
2024-09-10T09:46:00.000,57228.000000,57203.390000,57238.000000,57212.400000
2024-09-10T09:47:00.000,57214.000000,57200.000000,57256.000000,57200.000000
2024-09-10T09:48:00.000,57200.000000,57160.000000,57200.000000,57175.230000
2024-09-10T09:49:00.000,57175.990000,57168.530000,57190.000000,57190.000000
2024-09-10T09:50:00.000,57189.990000,57189.400000,57216.000000,57198.000000
2024-09-10T09:51:00.000,57198.000000,57192.630000,57216.000000,57210.000000
2024-09-10T09:52:00.000,57210.010000,57180.000000,57210.010000,57180.000000
2024-09-10T09:53:00.000,57180.010000,57180.000000,57200.000000,57186.280000
2024-09-10T09:54:00.000,57186.280000,57174.410000,57186.290000,57174.420000
2024-09-10T09:55:00.000,57174.410000,57152.010000,57174.410000,57152.010000
2024-09-10T09:56:00.000,57152.010000,57137.120000,57160.000000,57137.130000
2024-09-10T09:57:00.000,57137.120000,57137.120000,57154.000000,57148.060000
2024-09-10T09:58:00.000,57148.070000,57131.100000,57148.070000,57131.100000
2024-09-10T09:59:00.000,57131.100000,57086.000000,57131.110000,57086.010000
2024-09-10T10:00:00.000,57086.010000,57086.010000,57120.000000,57119.990000
2024-09-10T10:01:00.000,57120.000000,57104.000000,57121.100000,57104.010000
2024-09-10T10:02:00.000,57104.010000,57104.000000,57139.590000,57139.590000
2024-09-10T10:03:00.000,57139.590000,57139.580000,57160.000000,57159.990000
2024-09-10T10:04:00.000,57159.990000,57140.000000,57160.000000,57140.010000
2024-09-10T10:05:00.000,57140.000000,57100.000000,57140.000000,57100.000000
2024-09-10T10:06:00.000,57100.010000,57041.630000,57100.010000,57044.000000
2024-09-10T10:07:00.000,57044.000000,57039.290000,57070.010000,57070.000000
2024-09-10T10:08:00.000,57070.010000,57046.000000,57076.390000,57076.390000
2024-09-10T10:09:00.000,57076.390000,57062.000000,57080.000000,57062.010000
2024-09-10T10:10:00.000,57062.000000,57044.010000,57064.010000,57044.010000
2024-09-10T10:11:00.000,57044.020000,57030.000000,57061.100000,57031.110000
2024-09-10T10:12:00.000,57031.100000,57010.000000,57031.100000,57022.000000
2024-09-10T10:13:00.000,57022.000000,56997.930000,57026.000000,57003.960000
2024-09-10T10:14:00.000,57003.950000,56963.980000,57003.960000,56974.000000
2024-09-10T10:15:00.000,56974.000000,56947.130000,56974.000000,56948.700000
2024-09-10T10:16:00.000,56948.700000,56948.690000,56986.850000,56986.850000
2024-09-10T10:17:00.000,56986.840000,56952.010000,56986.840000,56971.100000
2024-09-10T10:18:00.000,56971.100000,56970.050000,57014.000000,57014.000000
2024-09-10T10:19:00.000,57014.000000,57004.070000,57014.000000,57008.630000
2024-09-10T10:20:00.000,57008.630000,56994.220000,57008.630000,56994.220000
2024-09-10T10:21:00.000,56994.220000,56984.000000,57021.990000,57021.990000
2024-09-10T10:22:00.000,57021.990000,57021.980000,57104.000000,57102.270000
2024-09-10T10:23:00.000,57102.280000,57084.000000,57102.280000,57101.990000
2024-09-10T10:24:00.000,57102.000000,57097.560000,57102.000000,57097.560000
2024-09-10T10:25:00.000,57097.570000,57097.560000,57128.000000,57128.000000
2024-09-10T10:26:00.000,57128.000000,57110.020000,57136.000000,57123.990000
2024-09-10T10:27:00.000,57124.000000,57112.760000,57139.500000,57139.500000
2024-09-10T10:28:00.000,57139.500000,57139.490000,57155.620000,57152.900000
2024-09-10T10:29:00.000,57152.900000,57126.000000,57152.910000,57126.000000
2024-09-10T10:30:00.000,57126.000000,57126.000000,57140.000000,57128.040000
2024-09-10T10:31:00.000,57128.050000,57088.880000,57128.050000,57088.890000
2024-09-10T10:32:00.000,57088.880000,57088.880000,57126.000000,57125.990000
2024-09-10T10:33:00.000,57126.000000,57124.000000,57156.000000,57155.990000
2024-09-10T10:34:00.000,57156.000000,57151.310000,57166.060000,57166.000000
2024-09-10T10:35:00.000,57166.000000,57150.000000,57184.220000,57150.000000
2024-09-10T10:36:00.000,57150.000000,57132.000000,57150.010000,57150.000000
2024-09-10T10:37:00.000,57150.000000,57144.560000,57165.000000,57165.000000
2024-09-10T10:38:00.000,57165.000000,57153.330000,57165.000000,57155.740000
2024-09-10T10:39:00.000,57155.740000,57152.010000,57162.000000,57152.020000
2024-09-10T10:40:00.000,57152.010000,57110.220000,57152.020000,57110.230000
2024-09-10T10:41:00.000,57110.220000,57106.000000,57113.080000,57106.010000
2024-09-10T10:42:00.000,57106.010000,57106.000000,57121.990000,57121.980000
2024-09-10T10:43:00.000,57121.990000,57121.190000,57137.990000,57137.980000
2024-09-10T10:44:00.000,57137.980000,57108.000000,57137.990000,57108.010000
2024-09-10T10:45:00.000,57108.000000,57082.990000,57108.000000,57082.990000
2024-09-10T10:46:00.000,57083.000000,57082.990000,57126.000000,57125.800000
2024-09-10T10:47:00.000,57125.790000,57125.790000,57131.100000,57125.790000
2024-09-10T10:48:00.000,57125.790000,57123.990000,57130.000000,57123.990000
2024-09-10T10:49:00.000,57123.990000,57121.100000,57125.530000,57121.110000
2024-09-10T10:50:00.000,57121.110000,57121.100000,57183.190000,57168.000000
2024-09-10T10:51:00.000,57168.000000,57130.000000,57168.000000,57130.000000
2024-09-10T10:52:00.000,57130.000000,57120.000000,57132.020000,57120.000000
2024-09-10T10:53:00.000,57120.000000,57120.000000,57130.000000,57129.990000
2024-09-10T10:54:00.000,57130.000000,57126.500000,57142.000000,57141.990000
2024-09-10T10:55:00.000,57142.000000,57124.000000,57151.100000,57151.100000
2024-09-10T10:56:00.000,57151.100000,57134.240000,57170.000000,57134.250000
2024-09-10T10:57:00.000,57134.250000,57134.240000,57142.010000,57140.730000
2024-09-10T10:58:00.000,57140.740000,57135.360000,57166.000000,57165.990000
2024-09-10T10:59:00.000,57166.000000,57165.990000,57170.000000,57170.000000
2024-09-10T11:00:00.000,57170.000000,57170.000000,57217.110000,57217.100000
2024-09-10T11:01:00.000,57217.110000,57204.000000,57223.910000,57204.000000
2024-09-10T11:02:00.000,57204.010000,57186.000000,57216.000000,57215.990000
2024-09-10T11:03:00.000,57216.000000,57204.000000,57219.520000,57217.100000
2024-09-10T11:04:00.000,57217.110000,57212.000000,57220.000000,57212.000000
2024-09-10T11:05:00.000,57212.000000,57212.000000,57227.790000,57227.790000
2024-09-10T11:06:00.000,57227.780000,57211.100000,57227.790000,57211.100000
2024-09-10T11:07:00.000,57211.110000,57206.010000,57216.570000,57216.560000
2024-09-10T11:08:00.000,57216.560000,57206.010000,57228.600000,57226.920000
2024-09-10T11:09:00.000,57226.930000,57185.110000,57226.930000,57185.110000
2024-09-10T11:10:00.000,57185.120000,57185.120000,57204.000000,57204.000000
2024-09-10T11:11:00.000,57203.990000,57180.180000,57204.000000,57187.980000
2024-09-10T11:12:00.000,57187.990000,57182.010000,57196.000000,57182.010000
2024-09-10T11:13:00.000,57182.020000,57146.000000,57182.020000,57148.510000
2024-09-10T11:14:00.000,57148.510000,57137.080000,57149.430000,57137.080000
2024-09-10T11:15:00.000,57137.090000,57137.080000,57180.000000,57179.990000
2024-09-10T11:16:00.000,57180.000000,57151.790000,57180.000000,57158.520000
2024-09-10T11:17:00.000,57158.530000,57154.000000,57174.000000,57154.000000
2024-09-10T11:18:00.000,57154.000000,57151.310000,57174.000000,57173.990000
2024-09-10T11:19:00.000,57174.000000,57150.400000,57174.000000,57150.400000
2024-09-10T11:20:00.000,57150.400000,57124.000000,57150.400000,57124.000000
2024-09-10T11:21:00.000,57124.010000,57120.000000,57144.000000,57143.990000
2024-09-10T11:22:00.000,57144.000000,57136.130000,57144.000000,57136.140000
2024-09-10T11:23:00.000,57136.140000,57126.000000,57136.140000,57126.010000
2024-09-10T11:24:00.000,57126.010000,57120.000000,57136.000000,57120.000000
2024-09-10T11:25:00.000,57120.000000,57110.000000,57134.000000,57128.060000
2024-09-10T11:26:00.000,57128.060000,57118.420000,57128.060000,57118.420000
2024-09-10T11:27:00.000,57118.420000,57118.420000,57140.000000,57140.000000
2024-09-10T11:28:00.000,57140.000000,57134.240000,57140.000000,57137.880000
2024-09-10T11:29:00.000,57137.880000,57131.170000,57144.000000,57131.170000
2024-09-10T11:30:00.000,57131.180000,57108.480000,57131.180000,57108.490000
2024-09-10T11:31:00.000,57108.480000,57097.560000,57130.000000,57129.990000
2024-09-10T11:32:00.000,57130.000000,57129.990000,57179.990000,57179.980000
2024-09-10T11:33:00.000,57179.990000,57144.020000,57184.220000,57150.010000
2024-09-10T11:34:00.000,57150.010000,57132.000000,57170.000000,57170.000000
2024-09-10T11:35:00.000,57170.000000,57169.990000,57189.030000,57189.020000
2024-09-10T11:36:00.000,57189.030000,57140.000000,57189.030000,57140.010000
2024-09-10T11:37:00.000,57140.000000,57026.020000,57140.010000,57034.550000
2024-09-10T11:38:00.000,57034.560000,57024.010000,57048.000000,57045.980000
2024-09-10T11:39:00.000,57045.990000,57018.000000,57050.000000,57035.310000
2024-09-10T11:40:00.000,57035.310000,57026.090000,57074.000000,57068.080000
2024-09-10T11:41:00.000,57068.090000,57066.000000,57097.570000,57097.560000
2024-09-10T11:42:00.000,57097.570000,57066.000000,57097.570000,57074.060000
2024-09-10T11:43:00.000,57074.070000,57071.440000,57088.000000,57087.990000
2024-09-10T11:44:00.000,57087.990000,57071.500000,57088.000000,57078.450000
2024-09-10T11:45:00.000,57078.460000,57078.450000,57104.000000,57104.000000
2024-09-10T11:46:00.000,57104.000000,57103.990000,57144.940000,57144.930000
2024-09-10T11:47:00.000,57144.930000,57143.740000,57150.000000,57147.430000
2024-09-10T11:48:00.000,57147.440000,57147.430000,57162.660000,57162.660000
2024-09-10T11:49:00.000,57162.660000,57160.290000,57186.380000,57186.370000
2024-09-10T11:50:00.000,57186.380000,57181.280000,57200.000000,57199.990000
2024-09-10T11:51:00.000,57200.000000,57199.990000,57237.900000,57237.890000
2024-09-10T11:52:00.000,57237.900000,57237.890000,57255.020000,57240.000000
